"","doi","icpsr_doi","title"
"2166","10.1257/pandp.20181107","10.3886/E114490V1","Elasticity of Medicaid Access with Respect to State Financial Distress"
"2167","10.1257/pandp.20181108","10.3886/E114491V1","On the Returns to Invention within Firms: Evidence from Finland"
"2168","10.1257/pandp.20181109","10.3886/E114492V1","Local Violence, Academic Performance, and School Accountability"
"2169","10.1257/pandp.20181110","10.3886/E114493V1","Racial Differences in Police Use of Force: Evidence from the 1960s Civil Disturbances"
"2170","10.1257/pandp.20181111","10.3886/E114494V1","Last Place? The Intersection of Ethnicity, Gender, and Race in Biomedical Authorship"
"2171","10.1257/pandp.20181113","10.3886/E114495V1","Trends and Disparities in Leave Use under California's Paid Family Leave Program: New Evidence from Administrative Data"
"2172","10.1257/pandp.20181114","10.3886/E114496V1","Gender Peer Effects in a Predominantly Male Environment: Evidence from West Point"
"2173","10.1257/pandp.20181118","10.3886/E114497V1","The Price of Labor: Evaluating the Impact of Eliminating User Fees on Maternal and Infant Health Outcomes"
"2174","10.1257/pandp.20181119","10.3886/E114498V1","Indoor Air Pollution and Infant Mortality: A New Approach"
"2175","10.1257/pandp.20181120","10.3886/E114499V1","Short-Term Impacts of a Pay-It-Forward Livestock Transfer and Training Program in Nepal"
"2176","10.1257/pandp.20181121","10.3886/E114500V1","A Dialogue between a Populist and an Economist"
"2177","10.1257/pandp.20191000","10.3886/E114501V1","The Impact of Big Data on Firm Performance: An Empirical Investigation"
"2178","10.1257/pandp.20191007","10.3886/E114502V1","The Rise of the Dollar and Fall of the Euro as International Currencies"
"2179","10.1257/pandp.20191008","10.3886/E114503V1","Exports and Invoicing: Evidence from the 2015 Swiss Franc Appreciation"
"2180","10.1257/pandp.20191010","10.3886/E114504V1","Mobile Wallet and Entrepreneurial Growth"
"2181","10.1257/pandp.20191013","10.3886/E114505V1","A Reason to Wait: The Effect of Legal Status on Teen Pregnancy"
"2182","10.1257/pandp.20191015","10.3886/E114506V1","Attainment Effects of Student Loans and Pell Grants"
"2183","10.1257/pandp.20191019","10.3886/E114507V1","An Economist's Perspective on the Bitcoin Payment System"
"2184","10.1257/pandp.20191022","10.3886/E114508V1","Ending Rent Control Reduced Crime in Cambridge"
"2185","10.1257/pandp.20191023","10.3886/E114509V1","The Effects of Second-Generation Rent Control on Land Values"
"2186","10.1257/pandp.20191024","10.3886/E114510V1","Spatial Misallocation and Rent Controls"
"2187","10.1257/pandp.20191028","10.3886/E114511V1","Police Use of Force as an Extension of Arrests: Examining Disparities across Civilian and Officer Race"
"2188","10.1257/pandp.20191029","10.3886/E114512V1","The Introduction of Tasers and Police Use of Firearms: Evidence from the Chicago Police Department"
"2189","10.1257/pandp.20191040","10.3886/E114513V1","The Evolution of the Online Platform Economy: Evidence from Five Years of Banking Data"
"2190","10.1257/pandp.20191043","10.3886/E114514V1","Profit Shifting in a Globalized World"
"2191","10.1257/pandp.20191044","10.3886/E114515V1","How Elastic is the Demand for Tax Havens? Evidence from the US Possessions Corporations Tax Credit"
"2192","10.1257/pandp.20191046","10.3886/E114516V1","Four Years Later: Insurance Coverage and Access to Care Continue to Diverge between ACA Medicaid Expansion and Non-Expansion States"
"2193","10.1257/pandp.20191051","10.3886/E114517V1","Emotional Tagging and Belief Formation: The Long-Lasting Effects of Experiencing Communism"
"2194","10.1257/pandp.20191054","10.3886/E114518V1","Flow Origins of Labor Force Participation Fluctuations"
"2195","10.1257/pandp.20191055","10.3886/E114519V1","Is Inflation Just Around the Corner? The Phillips Curve and Global Inflationary Pressures"
"2196","10.1257/pandp.20191063","10.3886/E114520V1","Discrimination in Ambient Air Pollution Monitoring?"
"2197","10.1257/pandp.20191064","10.3886/E114521V1","Bringing Satellite-Based Air Quality Estimates Down to Earth"
"2198","10.1257/pandp.20191071","10.3886/E114522V1","Mastering Panel Metrics: Causal Impact of Democracy on Growth"
"2199","10.1257/pandp.20191072","10.3886/E114523V1","Parental Aspirations for Children's Education: Is There a ""Girl Effect""? Experimental Evidence from Rural Ethiopia"
"2200","10.1257/pandp.20191074","10.3886/E114524V1","Changing Family Attitudes to Promote Female Employment"
"2201","10.1257/pandp.20191077","10.3886/E114525V1","The Gender Socialization of Children Growing Up in Nontraditional Families"
"2202","10.1257/pandp.20191078","10.3886/E114526V1","Child Penalties across Countries: Evidence and Explanations"
"2203","10.1257/pandp.20191079","10.3886/E114527V1","A Well-Being Snapshot in a Changing World"
"2204","10.1257/pandp.20191085","10.3886/E114528V1","Disenfranchisement and Economic Inequality: Downstream Effects of <em>Shelby County v. Holder</em>"
"2205","10.1257/pandp.20191086","10.3886/E114529V1","Labor Market Conditions and Discrimination: Is There a Link?"
"2206","10.1257/pandp.20191088","10.3886/E114530V1","Minimum Wages, Morality, and Efficiency: A Choice Experiment"
"2207","10.1257/pandp.20191089","10.3886/E114531V1","The Burgeoning Health Care Needs of Aging Prisoners"
"2208","10.1257/pandp.20191090","10.3886/E114532V1","Examining Medicaid Expansion and the Treatment of Substance Use Disorders"
"2209","10.1257/pandp.20191092","10.3886/E114533V1","The Child Left Behind: Parental Incarceration and Adult Human Capital in the United States"
"2210","10.1257/pandp.20191093","10.3886/E114534V1","The Quality of Banks at Stigmatized Lending Facilities"
"2211","10.1257/pandp.20191095","10.3886/E114535V1","Traditional Medicine in Central Africa"
"2212","10.1257/pol.1.1.106","10.3886/E114536V1","Greenhouse Gas Reductions under Low Carbon Fuel Standards?"
"2213","10.1257/pol.1.1.147","10.3886/E114537V1","An Empirical Framework for Large-Scale Policy Analysis, with an Application to School Finance Reform in Michigan"
"2214","10.1257/pol.1.1.181","10.3886/E114538V1","Domestic Effects of the Foreign Activities of US Multinationals"
"2215","10.1257/pol.1.1.229","10.3886/E114539V1","Who Misvotes? The Effect of Differential Cognition Costs on Election Outcomes"
"2216","10.1257/pol.1.1.258","10.3886/E114540V1","Altruism and the Child Cycle of Alumni Donations"
"2217","10.1257/pol.1.1.52","10.3886/E114541V1","Technology's Edge: The Educational Benefits of Computer-Aided Instruction"
"2218","10.1257/pol.1.1.75","10.3886/E114542V1","Housing, Health, and Happiness"
"2219","10.1257/pol.1.2.113","10.3886/E114543V1","How Do Gasoline Prices Affect Fleet Fuel Economy?"
"2220","10.1257/pol.1.2.138","10.3886/E114544V1","The Divergence of Legal Procedures"
"2221","10.1257/pol.1.2.190","10.3886/E114545V1","The Paradox of Declining Female Happiness"
"2222","10.1257/pol.1.2.1","10.3886/E114546V1","Crowded Colleges and College Crowd-Out: The Impact of Public Subsidies on the Two-Year College Market"
"2223","10.1257/pol.1.2.53","10.3886/E114547V1","Tax Sensitivity and Home State Preferences in Internet Purchasing"
"2224","10.1257/pol.1.2.72","10.3886/E114548V1","Incomplete Environmental Regulation, Imperfect Competition, and Emissions Leakage"
"2225","10.1257/pol.20110309","10.3886/E114549V1","New Estimates of the Value of a Statistical Life Using Air Bag Regulations as a Quasi-experiment"
"2226","10.1257/pol.20120017","10.3886/E114550V1","Quasi-Experimental Evidence on the Connection between Property Taxes and Residential Capital Investment"
"2227","10.1257/pol.20120081","10.3886/E114551V1","Would People Behave Differently If They Better Understood Social Security? Evidence from a Field Experiment"
"2228","10.1257/pol.20120137","10.3886/E114552V1","Can Tax Breaks Beat Geography? Lessons from the French Enterprise Zone Experience"
"2229","10.1257/pol.20120179","10.3886/E114553V1","Income, the Earned Income Tax Credit, and Infant Health"
"2230","10.1257/pol.20120218","10.3886/E114554V1","How Is Tax Policy Conducted over the Business Cycle?"
"2231","10.1257/pol.20120219","10.3886/E114555V1","Did the Americanization Movement Succeed? An Evaluation of the Effect of English-Only and Compulsory Schooling Laws on Immigrants"
"2232","10.1257/pol.20120245","10.3886/E114556V1","Does Vertical Integration Decrease Prices? Evidence from the Paramount Antitrust Case of 1948"
"2233","10.1257/pol.20120256","10.3886/E114557V1","Using Taxes to Reduce Carbon Dioxide Emissions Rates of New Passenger Vehicles: Evidence from France, Germany, and Sweden"
"2234","10.1257/pol.20120262","10.3886/E114558V1","Return to Treatment in the Formal Health Care Sector: Evidence from Tanzania"
"2235","10.1257/pol.20120298","10.3886/E114559V1","Health Insurance Mandates, Mammography, and Breast Cancer Diagnoses"
"2236","10.1257/pol.20120312","10.3886/E114560V1","Comparing Charitable Fundraising Schemes: Evidence from a Natural Field Experiment and a Structural Model"
"2237","10.1257/pol.20120337","10.3886/E114561V1","Behind the GATE Experiment: Evidence on Effects of and Rationales for Subsidized Entrepreneurship Training"
"2238","10.1257/pol.20120383","10.3886/E114562V1","The Effects of Voting Costs on the Democratic Process and Public Finances"
"2239","10.1257/pol.20120393","10.3886/E114563V1","Capacity and Utilization in Health Care: The Effect of Empty Beds on Neonatal Intensive Care Admission"
"2240","10.1257/pol.20130009","10.3886/E114564V1","Diagnosing Hospital System Bargaining Power in Managed Care Networks"
"2241","10.1257/pol.20130012","10.3886/E114565V1","Calculation of a Population Externality"
"2242","10.1257/pol.20130020","10.3886/E114566V1","The Economics of Nationalism"
"2243","10.1257/pol.20130025","10.3886/E114567V1","Adaptation to Climate Change: Evidence from US Agriculture"
"2244","10.1257/pol.20130057","10.3886/E114568V1","The Best of Times, the Worst of Times: Understanding Pro-cyclical Mortality"
"2245","10.1257/pol.20130064","10.3886/E114569V1","Housing Vouchers and the Price of Rental Housing"
"2246","10.1257/pol.20130071","10.3886/E114570V1","Open Skies: Estimating Travelers' Benefits from Free Trade in Airline Services"
"2247","10.1257/pol.20130077","10.3886/E114571V1","Does Agriculture Generate Local Economic Spillovers? Short-Run and Long-Run Evidence from the Ogallala Aquifer"
"2248","10.1257/pol.20130081","10.3886/E114572V1","Human Capital and the Lifetime Costs of Impatience"
"2249","10.1257/pol.20130101","10.3886/E114573V1","The Impact of Including, Adding, and Subtracting a Tax on Demand"
"2250","10.1257/pol.20130102","10.3886/E114574V1","The Role of Proximity in Foreclosure Externalities: Evidence from Condominiums"
"2251","10.1257/pol.20130134","10.3886/E114575V1","Tax Compliance and Loss Aversion"
"2252","10.1257/pol.20130139","10.3886/E114576V1","Only One Tree from Each Seed? Environmental Effectiveness and Poverty Alleviation in Mexico's Payments for Ecosystem Services Program"
"2253","10.1257/pol.20130211","10.3886/E114577V1","US State Fiscal Policy and Natural Resources"
"2254","10.1257/pol.20130223","10.3886/E114578V1","The Long-Term Direct and External Effects of Jewish Expulsions in Nazi Germany"
"2255","10.1257/pol.20130225","10.3886/E114579V1","Turning a Shove into a Nudge? A ""Labeled Cash Transfer"" for Education"
"2256","10.1257/pol.20130243","10.3886/E114580V1","New Evidence on Taxes and the Timing of Birth"
"2257","10.1257/pol.20130248","10.3886/E114581V1","Assessing the Welfare Effects of Unemployment Benefits Using the Regression Kink Design"
"2258","10.1257/pol.20130268","10.3886/E114582V1","Valuing the Wind: Renewable Energy Policies and Air Pollution Avoided"
"2259","10.1257/pol.20130271","10.3886/E114583V1","Eligibility Recertification and Dynamic Opt-In Incentives in Income-Tested Social Programs: Evidence from Medicaid/CHIP"
"2260","10.1257/pol.20130290","10.3886/E114584V1","Identity-Based Policies and Identity Manipulation: Evidence from Colonial Punjab"
"2261","10.1257/pol.20130292","10.3886/E114585V1","Inflation Expectations and Readiness to Spend: Cross-Sectional Evidence"
"2262","10.1257/pol.20130315","10.3886/E114586V1","Extended Unemployment Benefits and Early Retirement: Program Complementarity and Program Substitution"
"2263","10.1257/pol.20130318","10.3886/E114587V1","Telecracy: Testing for Channels of Persuasion"
"2264","10.1257/pol.20130327","10.3886/E114588V1","The Strategic Value of Carbon Tariffs"
"2265","10.1257/pol.20130330","10.3886/E114589V1","Taxes on the Internet: Deterrence Effects of Public Disclosure"
"2266","10.1257/pol.20130351","10.3886/E114590V1","Do Consumers Exploit Commitment Opportunities? Evidence from Natural Experiments Involving Liquor Consumption"
"2267","10.1257/pol.20130361","10.3886/E114591V1","Mansion Tax: The Effect of Transfer Taxes on the Residential Real Estate Market"
"2268","10.1257/pol.20130367","10.3886/E114592V1","Water Pollution Progress at Borders: The Role of Changes in China's Political Promotion Incentives"
"2269","10.1257/pol.20130370","10.3886/E114593V1","Does It Matter if Your Health Insurer Is For Profit? Effects of Ownership on Premiums, Insurance Coverage, and Medical Spending"
"2270","10.1257/pol.20130397","10.3886/E114594V1","Asymmetric Incentives in Subsidies: Evidence from a Large-Scale Electricity Rebate Program"
"2271","10.1257/pol.20130399","10.3886/E114595V1","From Today's City to Tomorrow's City: An Empirical Investigation of Urban Land Assembly"
"2272","10.1257/pol.20130407","10.3886/E114596V1","Transfer Pricing by Multinational Firms: New Evidence from Foreign Firm Ownerships"
"2273","10.1257/pol.20130426","10.3886/E114597V1","Understanding Consumption Behavior: Evidence from Consumers' Reaction to Shopping Vouchers"
"2274","10.1257/pol.20130429","10.3886/E114598V1","Consumption Responses to Temporary Tax Incentives: Evidence from State Sales Tax Holidays"
"2275","10.1257/pol.20140008","10.3886/E114599V1","Up in Smoke: The Influence of Household Behavior on the Long-Run Impact of Improved Cooking Stoves"
"2276","10.1257/pol.20140016","10.3886/E114600V1","The Decline, Rebound, and Further Rise in SNAP Enrollment: Disentangling Business Cycle Fluctuations and Policy Changes"
"2277","10.1257/pol.20140048","10.3886/E114601V1","Do Health Care Providers Respond to Demand-Side Incentives? Evidence from Indonesia"
"2278","10.1257/pol.20140050","10.3886/E114602V1","Taxpayer Search for Information: Implications for Rational Attention"
"2279","10.1257/pol.20140062","10.3886/E114603V1","Of Mice and Academics: Examining the Effect of Openness on Innovation"
"2280","10.1257/pol.20140065","10.3886/E114604V1","Workers' Spending Response to the 2011 Payroll Tax Cuts"
"2281","10.1257/pol.20140068","10.3886/E114605V1","Trade and Investment under Policy Uncertainty: Theory and Firm Evidence"
"2282","10.1257/pol.20140087","10.3886/E114606V1","How Much Are Public School Teachers Willing to Pay for Their Retirement Benefits?"
"2283","10.1257/pol.20140093","10.3886/E114607V1","High Frequency Evidence on the Demand for Gasoline"
"2284","10.1257/pol.20140160","10.3886/E114608V1","Physicians Treating Physicians: Information and Incentives in Childbirth"
"2285","10.1257/pol.20140171","10.3886/E114609V1","Technological Change and Risk Adjustment: Benefit Design Incentives in Medicare Part D"
"2286","10.1257/pol.20140188","10.3886/E114610V1","Corruption in Procurement and the Political Cycle in Tunneling: Evidence from Financial Transactions Data"
"2287","10.1257/pol.20140193","10.3886/E114611V1","Political Economy of Redistribution in the United States in the Aftermath of World War II--Evidence and Theory"
"2288","10.1257/pol.20140204","10.3886/E114612V1","How Initial Conditions Can Have Permanent Effects: The Case of the Affordable Care Act"
"2289","10.1257/pol.20140211","10.3886/E114613V1","A Contribution to the Empirics of Reservation Wages"
"2290","10.1257/pol.20140215","10.3886/E114614V1","Friendship at Work: Can Peer Effects Catalyze Female Entrepreneurship?"
"2291","10.1257/pol.20140224","10.3886/E114615V1","Why Is Infant Mortality Higher in the United States Than in Europe?"
"2292","10.1257/pol.20140233","10.3886/E114616V1","Tax Reforms and Intertemporal Shifting of Wage Income: Evidence from Danish Monthly Payroll Records"
"2293","10.1257/pol.20140258","10.3886/E114617V1","Can Electronic Procurement Improve Infrastructure Provision? Evidence from Public Works in India and Indonesia"
"2294","10.1257/pol.20140271","10.3886/E114618V1","Does Tax-Collection Invariance Hold? Evasion and the Pass-Through of State Diesel Taxes"
"2295","10.1257/pol.20140293","10.3886/E114619V1","Paying on the Margin for Medical Care: Evidence from Breast Cancer Treatments"
"2296","10.1257/pol.20140296","10.3886/E114620V1","The Fiscal Cost of Hurricanes: Disaster Aid versus Social Insurance"
"2297","10.1257/pol.20140334","10.3886/E114621V1","Leaving Poverty Behind? The Effects of Generous Income Support Paired with Activation"
"2298","10.1257/pol.20140335","10.3886/E114622V1","Controlling Health Care Costs through Limited Network Insurance Plans: Evidence from Massachusetts State Employees"
"2299","10.1257/pol.20140344","10.3886/E114623V1","Do Cash Transfers Improve Birth Outcomes? Evidence from Matched Vital Statistics, Program, and Social Security Data"
"2300","10.1257/pol.20140371","10.3886/E114624V1","Are State Governments Roadblocks to Federal Stimulus? Evidence on the Flypaper Effect of Highway Grants in the 2009 Recovery Act"
"2301","10.1257/pol.20140383","10.3886/E114625V1","Consumers' Response to State Energy Efficient Appliance Rebate Programs"
"2302","10.1257/pol.20140391","10.3886/E114626V1","Do Restrictions on Home Equity Extraction Contribute to Lower Mortgage Defaults? Evidence from a Policy Discontinuity at the Texas Border"
"2303","10.1257/pol.20140483","10.3886/E114627V1","Taxes and US Oil Production: Evidence from California and the Windfall Profit Tax"
"2304","10.1257/pol.20150004","10.3886/E114628V1","How Do Providers Respond to Changes in Public Health Insurance Coverage? Evidence from Adult Medicaid Dental Benefits"
"2305","10.1257/pol.20150029","10.3886/E114629V1","Dishonesty and Selection into Public Service: Evidence from India"
"2306","10.1257/pol.20150059","10.3886/E114630V1","The Effect of Public Insurance Coverage for Childless Adults on Labor Supply"
"2307","10.1257/pol.20150066","10.3886/E114631V1","Cheating and Incentives: Learning from a Policy Experiment"
"2308","10.1257/pol.20150074","10.3886/E114632V1","Fighting Corruption in Education: What Works and Who Benefits?"
"2309","10.1257/pol.20150079","10.3886/E114633V1","Liquidity Constraints, Fiscal Externalities, and Optimal Tuition Subsidies"
"2310","10.1257/pol.20150083","10.3886/E114634V1","Extrinsic and Intrinsic Motivations for Tax Compliance: Evidence from a Field Experiment in Germany"
"2311","10.1257/pol.20150085","10.3886/E114635V1","Particulate Pollution and the Productivity of Pear Packers"
"2312","10.1257/pol.20150100","10.3886/E114636V1","Illegal Immigration, State Law, and Deterrence"
"2313","10.1257/pol.20150116","10.3886/E114637V1","From Selling Goods to Selling Services: Firm Responses to Trade Liberalization"
"2314","10.1257/pol.20150124","10.3886/E114638V1","Does It Pay to Know Prices in Health Care?"
"2315","10.1257/pol.20150131","10.3886/E114639V1","Fiscal Centralization: Theory and Evidence from the Great Depression"
"2316","10.1257/pol.20150145","10.3886/E114640V1","Trade Agreements and Enforcement: Evidence from WTO Dispute Settlement"
"2317","10.1257/pol.20150150","10.3886/E114641V1","Resource Constraints and the Criminal Justice System: Evidence from Judicial Vacancies"
"2318","10.1257/pol.20150161","10.3886/E114642V1","Do Output Contractions Cause Investment in Fiscal Capacity?"
"2319","10.1257/pol.20150165","10.3886/E114643V1","Immigration, Employment Opportunities, and Criminal Behavior"
"2320",NA,"10.3886/E114644V1",NA
"2321","10.1257/pol.20150176","10.3886/E114645V1","How Do Changes in Housing Voucher Design Affect Rent and Neighborhood Quality?"
"2322","10.1257/pol.20150206","10.3886/E114646V1","Are Local Tax Rates Strategic Complements or Strategic Substitutes?"
"2323","10.1257/pol.20150235","10.3886/E114647V1","Power to Choose? An Analysis of Consumer Inertia in the Residential Electricity Market"
"2324","10.1257/pol.20150237","10.3886/E114648V1","Strategic Policy Choice in State-Level Regulation: The EPA's Clean Power Plan"
"2325","10.1257/pol.20150249","10.3886/E114649V1","Does Money Matter in the Long Run? Effects of School Spending on Educational Attainment"
"2326","10.1257/pol.20150261","10.3886/E114650V1","Can Small Incentives Have Large Effects? The Impact of Taxes versus Bonuses on Disposable Bag Use"
"2327","10.1257/pol.20150262","10.3886/E114651V1","Does Managed Care Widen Infant Health Disparities? Evidence from Texas Medicaid"
"2328","10.1257/pol.20150268","10.3886/E114652V1","The Effects of Tobacco Control Policies on Tobacco Products, Tar, and Nicotine Purchases among Adults: Evidence from Household Panel Data"
"2329","10.1257/pol.20150271","10.3886/E114653V1","Can Hiring Quotas Work? The Effect of the Nitaqat Program on the Saudi Private Sector"
"2330","10.1257/pol.20150290","10.3886/E114654V1","Behavioral Responses to Wealth Taxes: Evidence from Sweden"
"2331","10.1257/pol.20150297","10.3886/E114655V1","A Dynamic Model of Housing Supply"
"2332","10.1257/pol.20150299","10.3886/E114656V1","Street Prostitution Zones and Crime"
"2333","10.1257/pol.20150320","10.3886/E114657V1","Housing Supply Elasticity and Rent Extraction by State and Local Governments"
"2334","10.1257/pol.20150321","10.3886/E114658V1","The Fall of Coal: Joint Impacts of Fuel Prices and Renewables on Generation and Emissions"
"2335","10.1257/pol.20150362","10.3886/E114659V1","Best Prices: Price Discrimination and Consumer Substitution"
"2336","10.1257/pol.20150374","10.3886/E114660V1","College on the Cheap: Consequences of Community College Tuition Reductions"
"2337","10.1257/pol.20150378","10.3886/E114661V1","The Effect of Corporate Taxation on Investment and Financial Policy: Evidence from the DPAD"
"2338","10.1257/pol.20150388","10.3886/E114662V1","Inferring Carbon Abatement Costs in Electricity Markets: A Revealed Preference Approach Using the Shale Revolution"
"2339","10.1257/pol.20150394","10.3886/E114663V1","Gridlock: Ethnic Diversity in Government and the Provision of Public Goods"
"2340","10.1257/pol.20150402","10.3886/E114664V1","The Effects of State Medicaid Expansions for Working-Age Adults on Senior Medicare Beneficiaries"
"2341","10.1257/pol.20150410","10.3886/E114665V1","The Effect of Export Promotion on Firm-Level Performance"
"2342","10.1257/pol.20150414","10.3886/E114666V1","When Labor Disputes Bring Cities to a Standstill: The Impact of Public Transit Strikes on Traffic, Accidents, Air Pollution, and Health"
"2343","10.1257/pol.20150421","10.3886/E114667V1","Physician Beliefs and Patient Preferences: A New Look at Regional Variation in Health Care Spending"
"2344","10.1257/pol.20150426","10.3886/E114668V1","Tenure in Office and Public Procurement"
"2345","10.1257/pol.20150437","10.3886/E114669V1","Selection and Market Reallocation: Productivity Gains from Multinational Production"
"2346","10.1257/pol.20150478","10.3886/E114670V1","Police Officer on the Frontline or a Soldier? The Effect of Police Militarization on Crime"
"2347","10.1257/pol.20150486","10.3886/E114671V1","The Persistent Reduction in Poverty from Filing a Tax Return"
"2348","10.1257/pol.20150498","10.3886/E114672V1","Affirmative Action Exemptions and Capacity Constrained Firms"
"2349","10.1257/pol.20150511","10.3886/E114673V1","Manipulation of Procurement Contracts: Evidence from the Introduction of Discretionary Thresholds"
"2350","10.1257/pol.20150525","10.3886/E114674V1","Peacekeeping Force: Effects of Providing Tactical Equipment to Local Law Enforcement"
"2351","10.1257/pol.20150551","10.3886/E114675V1","Mafia in the Ballot Box"
"2352","10.1257/pol.20150573","10.3886/E114676V1","Causal Spousal Health Spillover Effects and Implications for Program Evaluation"
"2353","10.1257/pol.20150578","10.3886/E114677V1","Trade Shocks and the Provision of Local Public Goods"
"2354","10.1257/pol.20150588","10.3886/E114678V1","When Discounts Raise Costs: The Effect of Copay Coupons on Generic Utilization"
"2355","10.1257/pol.20160014","10.3886/E114679V1","The Effect of Disability Insurance Payments on Beneficiaries' Earnings"
"2356","10.1257/pol.20160027","10.3886/E114680V1","The Economics of Rights: Does the Right to Counsel Increase Crime?"
"2357","10.1257/pol.20160035","10.3886/E114681V1","The Role of Government Reimbursement in Drug Shortages"
"2358","10.1257/pol.20160038","10.3886/E114682V1","Towards the Greater Good? EU Commissioners' Nationality and Budget Allocation in the European Union"
"2359","10.1257/pol.20160039","10.3886/E114683V1","How Much Can Expanding Access to Long-Acting Reversible Contraceptives Reduce Teen Birth Rates?"
"2360","10.1257/pol.20160060","10.3886/E114684V1","Financial Incentives, Hospital Care, and Health Outcomes: Evidence from Fair Pricing Laws"
"2361","10.1257/pol.20160068","10.3886/E114685V1","The Consequences of Health Care Privatization: Evidence from Medicare Advantage Exits"
"2362","10.1257/pol.20160076","10.3886/E114686V1","Financial Incentives and Earnings of Disability Insurance Recipients: Evidence from a Notch Design"
"2363","10.1257/pol.20160078","10.3886/E114687V1","Consumer Valuation of Fuel Costs and Tax Policy: Evidence from the European Car Market"
"2364","10.1257/pol.20160093","10.3886/E114688V1","Moral Suasion and Economic Incentives: Field Experimental Evidence from Energy Demand"
"2365","10.1257/pol.20160094","10.3886/E114689V1","The Effect of Prescription Drug Monitoring Programs on Opioid Utilization in Medicare"
"2366","10.1257/pol.20160132","10.3886/E114690V1","Identifying the Harm of Manipulable School-Choice Mechanisms"
"2367","10.1257/pol.20160229","10.3886/E114691V1","Under the Radar: The Effects of Monitoring Firms on Tax Compliance"
"2368","10.1257/pol.20160240","10.3886/E114692V1","Discounting Disentangled"
"2369","10.1257/pol.20160248","10.3886/E114693V1","Strategic Formulary Design in Medicare Part D Plans"
"2370","10.1257/pol.20160319","10.3886/E114694V1","The Evolution of Physician Practice Styles: Evidence from Cardiologist Migration"
"2371","10.1257/pol.20160355","10.3886/E114695V1","Private Provision of Social Insurance: Drug-Specific Price Elasticities and Cost Sharing in Medicare Part D"
"2372","10.1257/pol.20160365","10.3886/E114696V1","Fleeing a Lame Duck: Policy Uncertainty and Manufacturing Investment in US States"
"2373","10.1257/pol.20160384","10.3886/E114697V1","Trickle-Down Ethnic Politics: Drunk and Absent in the Kenya Police Force (1957-1970)"
"2374","10.1257/pol.20160395","10.3886/E114698V1","The Persistent Effects of Place-Based Policy: Evidence from the West-German Zonenrandgebiet"
"2375","10.1257/pol.20160462","10.3886/E114699V1","A Macroeconomic Approach to Optimal Unemployment Insurance: Applications"
"2376","10.1257/pol.20160465","10.3886/E114700V1","Geographic Cross-Sectional Fiscal Spending Multipliers: What Have We Learned?"
"2377","10.1257/pol.20160514","10.3886/E114701V1","Changing How Literacy Is Taught: Evidence on Synthetic Phonics"
"2378","10.1257/pol.20160570","10.3886/E114702V1","A Letter and Encouragement: Does Information Increase Postsecondary Enrollment of UI Recipients?"
"2379","10.1257/pol.20160573","10.3886/E114703V1","Good Cop, Bad Cop: Using Civilian Allegations to Predict Police Misconduct"
"2380","10.1257/pol.20160600","10.3886/E114704V1","An Estimable Model of Income Redistribution in a Federation: Musgrave Meets Oates"
"2381","10.1257/pol.20160605","10.3886/E114705V1","The Role of Information in Disability Insurance Application: An Analysis of the Social Security Statement Phase-In"
"2382","10.1257/pol.20160618","10.3886/E114706V1","Correcting for Misreporting of Government Benefits"
"2383","10.1257/pol.20170001","10.3886/E114707V1","Multimarket Contact in the Hospital Industry"
"2384","10.1257/pol.20170014","10.3886/E114708V1","Screening in Contract Design: Evidence from the ACA Health Insurance Exchanges"
"2385","10.1257/pol.20170019","10.3886/E114709V1","Are Consumers Poorly Informed about Fuel Economy? Evidence from Two Experiments"
"2386","10.1257/pol.20170045","10.3886/E114710V1","Does the Election of a Female Leader Clear the Way for More Women in Politics?"
"2387","10.1257/pol.20170046","10.3886/E114711V1","Projections and Uncertainties about Climate Change in an Era of Minimal Climate Policies"
"2388","10.1257/pol.20170067","10.3886/E114712V1","Direct and Spillover Effects of Middle School Vaccination Requirements"
"2389","10.1257/pol.20170082","10.3886/E114713V1","Supply-Side Drug Policy in the Presence of Substitutes: Evidence from the Introduction of Abuse-Deterrent Opioids"
"2390","10.1257/pol.20170108","10.3886/E114714V1","Cash-Flow Taxes in an International Setting"
"2391","10.1257/pol.20170151","10.3886/E114715V1","Stimulating the Vote: ARRA Road Spending and Vote Share"
"2392","10.1257/pol.20170211","10.3886/E114716V1","Can Online Off-the-Shelf Lessons Improve Student Outcomes? Evidence from a Field Experiment"
"2393","10.1257/pol.20170214","10.3886/E114717V1","How Punishment Severity Affects Jury Verdicts: Evidence from Two Natural Experiments"
"2394","10.1257/pol.20170329","10.3886/E114718V1","Judicial Politics and Sentencing Decisions"
"2395","10.1257/pol.20170403","10.3886/E114719V1","Effectiveness of Fiscal Incentives for R&D: Quasi-experimental Evidence"
"2396","10.1257/pol.20170466","10.3886/E114720V1","The Long-Run Impacts of Financial Aid: Evidence from California's Cal Grant"
"2397","10.1257/pol.20170490","10.3886/E114721V1","Snapping Back: Food Stamp Bans and Criminal Recidivism"
"2398","10.1257/pol.20170499","10.3886/E114722V1","The Out-of-State Tuition Distortion"
"2399","10.1257/pol.20170504","10.3886/E114723V1","Who Really Benefits from Consumption Tax Cuts? Evidence from a Large VAT Reform in France"
"2400","10.1257/pol.20170641","10.3886/E114724V1","Early School Exposure, Test Scores, and Noncognitive Outcomes"
"2401","10.1257/pol.2.1.103","10.3886/E114725V1","Time Is Money: Choosing between Charitable Activities"
